transaction_id,card_id,amount,merchant_name,merchant_category,date,location,status
458,79,8870,tata cliq,ecommerce,2024-09-17,chennai,pending
459,255,2261,bookmyshow,entertainment,2024-09-17,chennai,completed
460,336,6492,dominos,food,2024-09-17,jaipur,failed
461,171,3561,myntra,fashion,2024-09-17,bangalore,failed
462,122,7242,snapdeal,ecommerce,2024-09-17,delhi,completed
463,198,9085,zomato,food,2024-09-17,surat,failed
464,473,9092,bookmyshow,entertainment,2024-09-17,kolkata,failed
465,220,3154,jabong,ecommerce,2024-09-17,jaipur,failed
466,393,4321,myntra,fashion,2024-09-17,jaipur,pending
467,114,3455,zomato,food,2024-09-17,ahmedabad,failed
468,293,3009,bookmyshow,entertainment,2024-09-17,bangalore,failed
469,355,5117,big bazaar,retail,2024-09-17,jaipur,failed
470,29,185,zomato,food,2024-09-17,jaipur,completed
471,22,487,lenskart,eyewear,2024-09-17,mumbai,completed
472,392,3987,zomato,food,2024-09-17,kolkata,completed
473,444,3113,croma,electronics,2024-09-17,pune,pending
474,73,9654,bookmyshow,entertainment,2024-09-17,surat,completed
475,269,4527,hdfc bank,banking,2024-09-17,ahmedabad,pending
476,311,5921,amazon,ecommerce,2024-09-18,bangalore,pending
477,287,8320,zomato,food,2024-09-18,ahmedabad,completed
478,475,7997,dominos,food,2024-09-18,kolkata,completed
479,351,4912,nykaa,beauty,2024-09-18,jaipur,pending
480,254,7779,zomato,food,2024-09-18,ahmedabad,completed
481,490,4245,dominos,food,2024-09-18,chennai,pending
482,359,1081,zomato,food,2024-09-18,cochin,completed
483,174,4192,bookmyshow,entertainment,2024-09-18,surat,pending
484,220,2546,paytm,finance,2024-09-18,pune,completed
485,98,1603,swiggy,food,2024-09-18,jaipur,failed
486,56,9503,nykaa,beauty,2024-09-18,bangalore,pending
487,12,5732,hdfc bank,banking,2024-09-18,jaipur,completed
488,492,1270,reliance digital,electronics,2024-09-18,hyderabad,pending
489,335,8065,nykaa,beauty,2024-09-18,jaipur,pending
490,192,230,nykaa,beauty,2024-09-18,hyderabad,pending
491,159,4004,amazon,ecommerce,2024-09-18,nagpur,failed
492,30,2115,reliance digital,electronics,2024-09-18,delhi,completed
493,274,385,zomato,food,2024-09-18,nagpur,failed
494,35,3031,big bazaar,retail,2024-09-18,nagpur,pending
495,4,686,bookmyshow,entertainment,2024-09-18,mumbai,pending
496,391,1013,dominos,food,2024-09-18,bangalore,failed
497,428,7684,bookmyshow,entertainment,2024-09-18,jaipur,failed
498,189,8477,swiggy,food,2024-09-18,nagpur,pending
499,6,7543,nykaa,beauty,2024-09-18,chennai,failed
500,279,8199,jabong,ecommerce,2024-09-18,mumbai,completed
501,435,5222,swiggy,food,2024-09-18,cochin,failed
502,273,8295,nykaa,beauty,2024-09-18,kolkata,failed
503,53,2953,jabong,ecommerce,2024-09-18,pune,pending
504,198,6651,lenskart,eyewear,2024-09-19,pune,completed
505,330,4467,myntra,fashion,2024-09-19,nagpur,pending
506,334,7535,snapdeal,ecommerce,2024-09-19,mumbai,pending
507,454,8169,jabong,ecommerce,2024-09-19,bangalore,failed
508,422,7228,flipkart,ecommerce,2024-09-19,hyderabad,failed
509,253,1832,amazon,ecommerce,2024-09-19,pune,completed
510,60,3843,tata cliq,ecommerce,2024-09-19,ahmedabad,completed
511,462,7408,paytm,finance,2024-09-19,chennai,completed
512,18,840,snapdeal,ecommerce,2024-09-19,cochin,pending
513,95,855,snapdeal,ecommerce,2024-09-19,chennai,failed
514,450,6822,tata cliq,ecommerce,2024-09-19,jaipur,completed
515,40,708,myntra,fashion,2024-09-19,jaipur,failed
516,487,651,lenskart,eyewear,2024-09-19,hyderabad,pending
517,34,5884,flipkart,ecommerce,2024-09-19,pune,pending
518,83,8839,lenskart,eyewear,2024-09-19,ahmedabad,failed
519,462,6507,lenskart,eyewear,2024-09-19,mumbai,failed
520,172,1108,big bazaar,retail,2024-09-19,cochin,pending
521,429,6390,amazon,ecommerce,2024-09-19,bangalore,failed
522,412,4145,swiggy,food,2024-09-19,surat,failed
523,339,4781,hdfc bank,banking,2024-09-19,hyderabad,completed
524,461,4730,tata cliq,ecommerce,2024-09-19,cochin,pending
525,370,7471,swiggy,food,2024-09-19,mumbai,pending
526,406,4878,snapdeal,ecommerce,2024-09-19,nagpur,completed
527,434,9309,swiggy,food,2024-09-19,surat,pending
528,116,7501,zomato,food,2024-09-19,jaipur,failed
529,388,8293,dominos,food,2024-09-20,pune,failed
530,230,9271,snapdeal,ecommerce,2024-09-20,ahmedabad,failed
531,5,9146,tata cliq,ecommerce,2024-09-20,bangalore,pending
532,142,7596,jabong,ecommerce,2024-09-20,ahmedabad,completed
533,86,2521,swiggy,food,2024-09-20,mumbai,completed
534,167,3973,tata cliq,ecommerce,2024-09-20,surat,pending
535,179,1311,flipkart,ecommerce,2024-09-20,hyderabad,failed
536,184,8143,flipkart,ecommerce,2024-09-20,kolkata,failed
537,54,7069,myntra,fashion,2024-09-20,ahmedabad,failed
538,44,9702,dominos,food,2024-09-20,chennai,pending
539,154,7628,hdfc bank,banking,2024-09-20,delhi,failed
540,226,9783,zomato,food,2024-09-20,jaipur,completed
541,43,5287,reliance digital,electronics,2024-09-20,ahmedabad,failed
542,55,1209,snapdeal,ecommerce,2024-09-20,bangalore,pending
543,35,4944,swiggy,food,2024-09-20,delhi,pending
544,297,8786,swiggy,food,2024-09-20,hyderabad,failed
545,310,2065,zomato,food,2024-09-20,nagpur,pending
546,158,3673,paytm,finance,2024-09-20,hyderabad,failed
547,148,4501,lenskart,eyewear,2024-09-20,kolkata,completed
548,67,4349,bookmyshow,entertainment,2024-09-20,cochin,completed
549,427,9902,bookmyshow,entertainment,2024-09-20,hyderabad,completed
550,87,506,croma,electronics,2024-09-20,kolkata,completed
551,166,7853,croma,electronics,2024-09-20,chennai,pending
552,405,963,flipkart,ecommerce,2024-09-20,chennai,completed
553,157,1736,myntra,fashion,2024-09-20,kolkata,pending
554,124,8151,hdfc bank,banking,2024-09-20,hyderabad,failed
555,370,3093,amazon,ecommerce,2024-09-20,hyderabad,pending
556,236,7243,snapdeal,ecommerce,2024-09-20,delhi,failed
557,364,1373,reliance digital,electronics,2024-09-20,nagpur,pending
558,93,5261,flipkart,ecommerce,2024-09-21,chennai,completed
559,231,9288,swiggy,food,2024-09-21,delhi,failed
560,141,9954,paytm,finance,2024-09-21,nagpur,failed
561,267,2147,myntra,fashion,2024-09-21,pune,failed
562,36,8081,nykaa,beauty,2024-09-21,bangalore,failed
563,418,2640,dominos,food,2024-09-21,kolkata,pending
564,462,5949,dominos,food,2024-09-21,ahmedabad,failed
565,98,3529,myntra,fashion,2024-09-21,bangalore,failed
566,152,6249,nykaa,beauty,2024-09-21,hyderabad,failed
567,473,4666,reliance digital,electronics,2024-09-21,chennai,completed
568,199,7283,myntra,fashion,2024-09-21,cochin,pending
569,144,8540,big bazaar,retail,2024-09-21,ahmedabad,failed
570,41,5987,tata cliq,ecommerce,2024-09-21,cochin,failed
571,353,4258,jabong,ecommerce,2024-09-21,surat,completed
572,220,763,bookmyshow,entertainment,2024-09-21,kolkata,completed
573,452,6644,big bazaar,retail,2024-09-21,ahmedabad,pending
574,238,9542,myntra,fashion,2024-09-21,kolkata,failed
575,129,7314,jabong,ecommerce,2024-09-21,nagpur,pending
576,463,9909,dominos,food,2024-09-21,ahmedabad,pending
577,179,6114,lenskart,eyewear,2024-09-21,cochin,failed
578,433,6359,snapdeal,ecommerce,2024-09-21,hyderabad,pending
579,14,9824,reliance digital,electronics,2024-09-21,nagpur,pending
580,460,1284,flipkart,ecommerce,2024-09-21,chennai,pending
581,15,2833,nykaa,beauty,2024-09-21,nagpur,failed
582,479,4414,bookmyshow,entertainment,2024-09-21,cochin,pending
583,266,1830,bookmyshow,entertainment,2024-09-22,pune,completed
584,88,4555,zomato,food,2024-09-22,kolkata,completed
585,72,7226,reliance digital,electronics,2024-09-22,surat,completed
586,319,2289,big bazaar,retail,2024-09-22,mumbai,failed
587,35,4932,big bazaar,retail,2024-09-22,ahmedabad,pending
588,307,7215,lenskart,eyewear,2024-09-22,kolkata,failed
589,307,5826,tata cliq,ecommerce,2024-09-22,pune,failed
590,322,9926,paytm,finance,2024-09-22,mumbai,failed
591,425,1613,lenskart,eyewear,2024-09-22,mumbai,completed
592,167,5776,big bazaar,retail,2024-09-22,jaipur,pending
593,385,4293,flipkart,ecommerce,2024-09-22,surat,failed
594,395,2195,reliance digital,electronics,2024-09-22,delhi,failed
595,97,5647,croma,electronics,2024-09-22,jaipur,failed
596,244,8559,dominos,food,2024-09-22,surat,failed
597,471,621,bookmyshow,entertainment,2024-09-22,bangalore,pending
598,287,5962,snapdeal,ecommerce,2024-09-22,bangalore,failed
599,341,930,tata cliq,ecommerce,2024-09-22,surat,failed
600,339,3865,jabong,ecommerce,2024-09-22,delhi,completed
601,329,507,amazon,ecommerce,2024-09-22,hyderabad,failed
602,370,7347,paytm,finance,2024-09-22,hyderabad,pending
603,63,5488,jabong,ecommerce,2024-09-22,hyderabad,failed
604,274,4948,bookmyshow,entertainment,2024-09-23,jaipur,completed
605,402,9553,hdfc bank,banking,2024-09-23,ahmedabad,pending
606,169,9012,amazon,ecommerce,2024-09-23,kolkata,failed
607,438,3654,hdfc bank,banking,2024-09-23,surat,pending
608,315,4071,nykaa,beauty,2024-09-23,bangalore,failed
609,279,4428,tata cliq,ecommerce,2024-09-23,jaipur,failed
610,475,3724,amazon,ecommerce,2024-09-23,mumbai,pending
611,267,5639,myntra,fashion,2024-09-23,kolkata,completed
612,46,8941,myntra,fashion,2024-09-23,nagpur,failed
613,333,5175,bookmyshow,entertainment,2024-09-23,chennai,pending
614,82,5298,paytm,finance,2024-09-23,nagpur,pending
615,146,3903,snapdeal,ecommerce,2024-09-23,delhi,failed
616,408,1316,big bazaar,retail,2024-09-23,cochin,failed
617,8,6243,tata cliq,ecommerce,2024-09-23,kolkata,pending
618,92,731,jabong,ecommerce,2024-09-23,surat,failed
619,81,1102,jabong,ecommerce,2024-09-23,delhi,pending
620,372,8012,reliance digital,electronics,2024-09-23,hyderabad,pending
621,253,3329,tata cliq,ecommerce,2024-09-23,nagpur,pending
622,491,729,paytm,finance,2024-09-23,kolkata,failed
623,18,7498,big bazaar,retail,2024-09-23,mumbai,completed
624,199,4787,bookmyshow,entertainment,2024-09-23,chennai,failed
625,167,2221,amazon,ecommerce,2024-09-23,hyderabad,pending
626,384,1241,nykaa,beauty,2024-09-24,hyderabad,completed
627,254,2423,croma,electronics,2024-09-24,kolkata,pending
628,376,8612,dominos,food,2024-09-24,cochin,completed
629,498,9710,big bazaar,retail,2024-09-24,delhi,completed
630,480,5279,nykaa,beauty,2024-09-24,jaipur,failed
631,165,5785,bookmyshow,entertainment,2024-09-24,ahmedabad,completed
632,201,2032,croma,electronics,2024-09-24,jaipur,failed
633,414,3474,paytm,finance,2024-09-24,hyderabad,pending
634,204,9397,nykaa,beauty,2024-09-24,mumbai,pending
635,159,9004,croma,electronics,2024-09-24,pune,completed
636,13,4479,dominos,food,2024-09-24,mumbai,pending
637,450,1731,bookmyshow,entertainment,2024-09-24,nagpur,completed
638,285,1655,bookmyshow,entertainment,2024-09-24,chennai,failed
639,154,5322,reliance digital,electronics,2024-09-24,pune,failed
640,124,7998,zomato,food,2024-09-24,mumbai,failed
641,281,9931,jabong,ecommerce,2024-09-24,hyderabad,pending
642,196,8352,hdfc bank,banking,2024-09-24,nagpur,pending
643,6,1791,dominos,food,2024-09-24,nagpur,failed
644,292,8010,myntra,fashion,2024-09-24,delhi,completed
645,2,9734,paytm,finance,2024-09-24,nagpur,pending
646,375,7225,flipkart,ecommerce,2024-09-24,chennai,completed
647,302,8849,croma,electronics,2024-09-24,delhi,pending
648,363,6683,jabong,ecommerce,2024-09-24,bangalore,failed
649,151,7434,hdfc bank,banking,2024-09-24,ahmedabad,pending
650,111,6557,flipkart,ecommerce,2024-09-24,delhi,failed
651,61,6469,zomato,food,2024-09-24,cochin,failed
652,198,5072,hdfc bank,banking,2024-09-24,kolkata,failed
653,347,803,amazon,ecommerce,2024-09-24,kolkata,pending
654,462,2423,reliance digital,electronics,2024-09-25,ahmedabad,failed
655,336,1807,hdfc bank,banking,2024-09-25,mumbai,failed
656,104,4000,jabong,ecommerce,2024-09-25,cochin,pending
657,300,8232,paytm,finance,2024-09-25,ahmedabad,completed
658,167,2890,swiggy,food,2024-09-25,ahmedabad,completed
659,71,6618,zomato,food,2024-09-25,kolkata,pending
660,311,8580,reliance digital,electronics,2024-09-25,cochin,pending
661,161,5241,amazon,ecommerce,2024-09-25,mumbai,pending
662,184,2492,dominos,food,2024-09-25,chennai,failed
663,292,2564,myntra,fashion,2024-09-25,delhi,failed
664,365,7004,tata cliq,ecommerce,2024-09-25,bangalore,pending
665,174,4387,flipkart,ecommerce,2024-09-25,hyderabad,failed
666,319,114,amazon,ecommerce,2024-09-25,nagpur,completed
667,372,9867,flipkart,ecommerce,2024-09-25,bangalore,completed
668,176,3362,paytm,finance,2024-09-25,nagpur,failed
669,470,1154,zomato,food,2024-09-25,mumbai,completed
670,260,6567,flipkart,ecommerce,2024-09-25,pune,completed
671,22,7752,reliance digital,electronics,2024-09-25,bangalore,failed
672,241,5393,dominos,food,2024-09-25,jaipur,pending
673,333,2215,tata cliq,ecommerce,2024-09-25,mumbai,failed
674,473,8157,hdfc bank,banking,2024-09-25,delhi,failed
675,452,4023,amazon,ecommerce,2024-09-25,kolkata,completed
676,4,2857,amazon,ecommerce,2024-09-25,bangalore,pending
677,411,8690,hdfc bank,banking,2024-09-25,bangalore,completed
678,55,8481,swiggy,food,2024-09-25,cochin,completed
679,41,5880,jabong,ecommerce,2024-09-26,kolkata,failed
680,102,4976,bookmyshow,entertainment,2024-09-26,bangalore,pending
681,314,224,paytm,finance,2024-09-26,ahmedabad,completed
682,228,2725,myntra,fashion,2024-09-26,ahmedabad,failed
683,470,5180,zomato,food,2024-09-26,hyderabad,pending
684,3,437,reliance digital,electronics,2024-09-26,kolkata,completed
685,491,2850,croma,electronics,2024-09-26,chennai,failed
686,362,5854,reliance digital,electronics,2024-09-26,nagpur,failed
687,66,1067,tata cliq,ecommerce,2024-09-26,mumbai,pending
688,224,5343,croma,electronics,2024-09-26,cochin,failed
689,106,9640,jabong,ecommerce,2024-09-26,chennai,failed
690,5,7112,jabong,ecommerce,2024-09-27,nagpur,failed
691,497,2101,snapdeal,ecommerce,2024-09-27,jaipur,pending
692,49,7112,big bazaar,retail,2024-09-27,cochin,pending
693,337,6644,hdfc bank,banking,2024-09-27,delhi,failed
694,76,1563,zomato,food,2024-09-27,delhi,failed
695,16,5221,paytm,finance,2024-09-27,mumbai,failed
696,261,4077,croma,electronics,2024-09-27,bangalore,failed
697,257,5046,big bazaar,retail,2024-09-27,jaipur,failed
698,440,6663,reliance digital,electronics,2024-09-27,mumbai,pending
699,187,675,dominos,food,2024-09-27,cochin,pending
700,144,803,hdfc bank,banking,2024-09-27,cochin,failed
701,187,3023,zomato,food,2024-09-27,delhi,completed
702,123,8545,snapdeal,ecommerce,2024-09-27,cochin,failed
703,6,2747,paytm,finance,2024-09-27,hyderabad,failed
704,234,952,swiggy,food,2024-09-27,nagpur,failed
705,233,9111,amazon,ecommerce,2024-09-27,surat,pending
706,15,204,big bazaar,retail,2024-09-27,delhi,completed
707,357,8196,hdfc bank,banking,2024-09-27,hyderabad,completed
708,223,5845,paytm,finance,2024-09-27,mumbai,pending
709,112,1028,zomato,food,2024-09-27,pune,pending
710,415,8748,amazon,ecommerce,2024-09-27,nagpur,pending
711,454,4454,dominos,food,2024-09-27,hyderabad,pending
712,500,4741,hdfc bank,banking,2024-09-27,pune,failed
713,413,7006,paytm,finance,2024-09-27,jaipur,completed
714,198,6348,tata cliq,ecommerce,2024-09-28,hyderabad,pending
715,190,5422,lenskart,eyewear,2024-09-28,hyderabad,completed
716,284,4971,jabong,ecommerce,2024-09-28,ahmedabad,completed
717,140,8695,dominos,food,2024-09-28,mumbai,failed
718,262,1985,swiggy,food,2024-09-28,chennai,completed
719,480,7169,nykaa,beauty,2024-09-28,kolkata,failed
720,61,8017,croma,electronics,2024-09-28,kolkata,failed
721,352,7259,snapdeal,ecommerce,2024-09-28,ahmedabad,completed
722,211,5952,hdfc bank,banking,2024-09-28,chennai,failed
723,132,7918,tata cliq,ecommerce,2024-09-28,delhi,completed
724,415,7092,nykaa,beauty,2024-09-28,pune,completed
725,132,8902,swiggy,food,2024-09-28,mumbai,failed
726,90,3633,big bazaar,retail,2024-09-28,mumbai,pending
727,211,5869,big bazaar,retail,2024-09-28,delhi,failed
728,228,4974,nykaa,beauty,2024-09-28,pune,completed
729,312,9196,paytm,finance,2024-09-28,pune,failed
730,60,8698,dominos,food,2024-09-28,nagpur,pending
731,180,4526,swiggy,food,2024-09-28,kolkata,pending
732,141,6563,flipkart,ecommerce,2024-09-28,mumbai,failed
733,274,8567,croma,electronics,2024-09-28,chennai,completed
734,457,2626,amazon,ecommerce,2024-09-29,nagpur,failed
735,100,5921,reliance digital,electronics,2024-09-29,chennai,completed
736,313,853,reliance digital,electronics,2024-09-29,hyderabad,completed
737,52,5515,nykaa,beauty,2024-09-29,surat,pending
738,108,2371,myntra,fashion,2024-09-29,chennai,failed
739,376,4145,snapdeal,ecommerce,2024-09-29,mumbai,failed
740,130,8266,myntra,fashion,2024-09-29,mumbai,completed
741,315,9665,dominos,food,2024-09-29,surat,pending
742,392,8154,reliance digital,electronics,2024-09-29,ahmedabad,pending
743,162,9494,flipkart,ecommerce,2024-09-29,pune,failed
744,95,7947,snapdeal,ecommerce,2024-09-29,surat,failed
745,352,4099,hdfc bank,banking,2024-09-29,delhi,completed
746,30,4223,lenskart,eyewear,2024-09-29,hyderabad,completed
747,447,7941,myntra,fashion,2024-09-29,pune,pending
748,175,4853,flipkart,ecommerce,2024-09-29,cochin,completed
749,63,3257,nykaa,beauty,2024-09-29,pune,pending
750,5,6308,tata cliq,ecommerce,2024-09-29,hyderabad,pending
751,136,5034,dominos,food,2024-09-29,nagpur,failed
752,300,3770,flipkart,ecommerce,2024-09-29,cochin,failed
753,353,8635,reliance digital,electronics,2024-09-29,pune,pending
754,236,8062,zomato,food,2024-09-29,cochin,failed
755,198,3723,croma,electronics,2024-09-29,chennai,completed
756,122,810,lenskart,eyewear,2024-09-29,nagpur,failed
757,382,245,reliance digital,electronics,2024-09-29,cochin,pending
758,408,8369,zomato,food,2024-09-29,pune,failed
759,480,797,reliance digital,electronics,2024-09-29,nagpur,failed
760,397,7296,myntra,fashion,2024-09-29,delhi,pending
761,189,8919,paytm,finance,2024-09-29,pune,failed
762,239,3075,bookmyshow,entertainment,2024-09-30,hyderabad,completed
763,337,7580,reliance digital,electronics,2024-09-30,jaipur,pending
764,237,9666,swiggy,food,2024-09-30,pune,completed
765,339,8223,jabong,ecommerce,2024-09-30,cochin,failed
766,130,212,zomato,food,2024-09-30,hyderabad,pending
767,101,7982,zomato,food,2024-09-30,delhi,failed
768,311,2100,tata cliq,ecommerce,2024-09-30,mumbai,completed
769,411,4867,myntra,fashion,2024-09-30,ahmedabad,failed
770,241,754,lenskart,eyewear,2024-09-30,ahmedabad,pending
771,279,2206,nykaa,beauty,2024-09-30,chennai,pending
772,93,1680,dominos,food,2024-09-30,chennai,completed
773,80,8869,jabong,ecommerce,2024-09-30,mumbai,pending
774,55,2141,big bazaar,retail,2024-09-30,mumbai,pending
775,98,154,flipkart,ecommerce,2024-09-30,mumbai,completed
776,487,6134,amazon,ecommerce,2024-09-30,nagpur,completed
777,185,241,hdfc bank,banking,2024-09-30,ahmedabad,completed
778,306,544,snapdeal,ecommerce,2024-09-30,mumbai,pending
779,97,5183,tata cliq,ecommerce,2024-09-30,pune,completed
780,51,711,big bazaar,retail,2024-09-30,nagpur,failed
781,432,3194,croma,electronics,2024-09-30,mumbai,failed
782,222,222,croma,electronics,2024-09-30,surat,failed
783,292,757,flipkart,ecommerce,2024-09-30,pune,completed
784,344,4514,hdfc bank,banking,2024-09-30,ahmedabad,completed
785,354,1516,zomato,food,2024-09-30,delhi,pending
786,332,2883,dominos,food,2024-09-30,ahmedabad,failed
787,425,304,reliance digital,electronics,2024-09-30,chennai,completed
788,205,5055,lenskart,eyewear,2024-09-30,bangalore,failed
789,282,5828,jabong,ecommerce,2024-09-30,jaipur,failed
790,369,897,bookmyshow,entertainment,2024-10-01,pune,completed
791,83,1836,nykaa,beauty,2024-10-01,delhi,pending
792,213,1161,paytm,finance,2024-10-01,jaipur,failed
793,10,6229,snapdeal,ecommerce,2024-10-01,ahmedabad,failed
794,366,579,myntra,fashion,2024-10-01,chennai,pending
795,92,1879,myntra,fashion,2024-10-01,chennai,failed
